title;rating
"Aldo detona McGregor: ""Parecia criança. Levando tapa na cara""";verdadeiro
Pacto entre Neymar e Luis Enrique ganha capa de jornal espanhol, amplie;verdadeiro
De olho no Chelsea, Verratti exalta personalidade forte de Diego Costa ;verdadeiro
"Focado no reinício, Adriano descarta volta rápida ao Rio: ""É muita agitação""";verdadeiro
"Marlon revela que já houve oferta do UFC: ""Quando chegar a hora, eu vou""";verdadeiro
"Miesha Tate já provoca Ronda: ""Não parece uma lutadora muito motivada""";verdadeiro
Sete coisas que você precisa saber ou lembrar sobre a Arena da Amazônia;verdadeiro
Após reunião em Barcelona, Gilmar não revela se Neymar será liberado;verdadeiro
"UFC trabalha para ter Anderson Silva e Shogun em Curitiba: ""Grande sonho""";verdadeiro
Tevez recebe visita e presente de presidente da Bolívia após empate;verdadeiro
"Jedrzejczyk: ""Pelo que mostrou na encarada, Cláudia já perdeu a luta""";verdadeiro
"Werdum prega respeito a Stipe Miocic e assegura: ""Não posso subestimá-lo""";verdadeiro
Marquinhos e Meyinsse lideram votos para Jogo das Estrelas, veja a lista;verdadeiro
Mineirinho domina australiano e passa para a 3ª fase da etapa de Gold Coast;verdadeiro
Invicta 16: Maia derrota Porto e vence cinturão interino dos pesos-moscas;verdadeiro
Com Dunga na plateia, Inter de Milão vence o Bologna no Giuseppe Meazza;verdadeiro
Em casa, Shogun enfrenta Corey Anderson no UFC 198, em Curitiba;verdadeiro
Cara de Sapato quer relembrar bons momentos na Austrália contra Kelly;verdadeiro
Curtinhas: com contrato no fim, Rory diz que assina com quem pagar mais;verdadeiro
Cirurgia no joelho direito tira Victorda primeira fase da Taça Libertadores;verdadeiro
"Bisping: ""Anderson Silva tentou induzir o árbitro a achar que ele venceu a luta""";verdadeiro
UFC e fãs dão desculpas ridículas para derrota de McGregor, afirma Nate Diaz;verdadeiro
"Rashad Evans elogia Glover Teixeira e diz que é ""mais difícil"" que Shogun";verdadeiro
Renato Moicano enfrenta Zubaira Tukhugov no UFC 198, em Curitiba;verdadeiro
UFC Curitiba terá 13 mil ingressos a R$ 139, e vendas começam dia 30;verdadeiro
Rockhold afirma: vaias da torcida e apoio a Jon Jones afetaram Cormier;verdadeiro
Renan Barão sobe ao peso-pena e enfrenta Jeremy Stephens em maio;verdadeiro
"Mikinho lamenta desvalorização no One FC: ""Não estou sendo respeitado""";verdadeiro
Spurs param Curry, batem os Warriors e mantêm campanha 100% em casa;verdadeiro
Shamell leva a melhor no duelo com Larry, e NBB Mundo bate NBB Brasil;verdadeiro
Firmino é cortado, e Dunga chama Jonas para jogos das eliminatórias;verdadeiro
Ônibus com equipe colegial capota nos EUA, e 29 pessoas ficam feridas;verdadeiro
Correr com fé! Padre atleta mostra que o esporte também está na religião ;verdadeiro
Após nocautear Frank Mir, Mark Hunt desafia Cigano, Miocic e Werdum;verdadeiro
"José Aldo quer revanche e provoca McGregor: ""Ele vai dormir gostoso""";verdadeiro
Aussie se machuca, e novato brasuca vai encarar Slater na 1ª fase em Bells;verdadeiro
Miami abre venda de ingressos e camisa de Adriano para a temporada;verdadeiro
Dillashaw diz que Raphael Assunção pode vir a ser seu próximo adversário;verdadeiro
"Leslie Smith quer luta contra Bethe Correia: ""Esperando há muito tempo""";verdadeiro
"""Bomba"" em Mir rende a Mark Hunt quinto bônus de performance no UFC";verdadeiro
"Mattos relembra início difícil: ""Não sei o que seria de mim sem o Vasco""";verdadeiro
"Tite revela conselho a Walter, antigo desejo de reforço: ""Te conscientize""";verdadeiro
Ultimate promete evento épico no 1º card feito no Madison Square Garden;verdadeiro
"Diaz: ""McGregor quer uma revanche comigo, mas Aldo não teve a dele""";verdadeiro
Curtinhas: exames de Shamrock e Kimbo mostram testosterona elevada;verdadeiro
Para Cigano, todos os lutadores estão tentando ser McGregor ou Sonnen;verdadeiro
"Flavia Saraiva é apresentada no Fla: ""Uma nova etapa na minha vida""";verdadeiro
Dunga repete time titular, e Neymar treina sem limitações após susto;verdadeiro
Áudio com cornetagem incomoda elenco do Palmeiras, Lucas nega racha;verdadeiro
América-MG procura Grêmio e tenta acerto com Fernandinho para a Série A;verdadeiro
Vocalista do Iron Maiden vira camisa 8 do Ceará em presente do clube, veja ;verdadeiro
"Voando, Del Potro aplica ""pneu"" sobre compatriota e pega Federer em Miami";verdadeiro
Curtinhas: Hunt espera lutar no UFC 200 ou no Madison Square Garden;verdadeiro
Gabi Garcia enfrenta rival russa no cardde Wanderlei Silva, 17 de abril, no Rizin;verdadeiro
Com festival de enterradas, LeBron supera joia, e Cavs vencem Bucks;verdadeiro
Confira a classificação da temporada 2016 da F1 após o GP da Austrália;verdadeiro
Naldo Silva encara Maike Linhares pelo título do Jungle Fight 86, em abril;verdadeiro
"Em palestra, Ronda diz que derrota foi ""melhor coisa que poderia acontecer""";verdadeiro
Sócios do Atlético-PR terão desconto e pré-venda para UFC 198 na Baixada;verdadeiro
Com a força de Sarah, Brasil encara Mongólia em desafio por equipes;verdadeiro
"Anderson Silva entra na ""fila"" por luta contra Conor McGregor: ""Bom lutador""";verdadeiro
FAQs do Verdão: perguntas frequentes sobre a crise do Palmeiras;verdadeiro
"""Oportunidade da minha vida"", diz  Macapá sobre chance de cinturão";verdadeiro
Westbrook passa Michael Jordan e mira Magic na corrida de triplos-duplos;verdadeiro
Jornal diz que Lewandowski acertou renovação com o Bayern por dois anos;verdadeiro
Em meio à rusga de Neymar e Dunga, Seleção convive com críticas aos dois;verdadeiro
Tiago Trator encontra Spider e diz que se inspira em ídolo para vencer lesão;verdadeiro
Cem por cento, México vence Canadá e já se garante no hexagonal final;verdadeiro
Caixa aceita pagar mais, e Corinthians reabre negociações por patrocínio;verdadeiro
Futuro de Dunga e Gilmar na Seleção será discutido a partir de terça-feira;verdadeiro
"Torcida para Werdum não intimida Miocic: ""Só nós dois no octógono""";verdadeiro
"Rei Zulu revela ""pegadinha"" de família Gracie antes de encarar Rickson";verdadeiro
Assista ao vivo à coletiva do UFC 198 com Vitor Belfort, Spider e Werdum;verdadeiro
"John Dodson desafia toda a divisão peso-galo: ""Não tenham medo""";verdadeiro
Canal Combate vai transmitir Victory pela primeira vez em sua grade;verdadeiro
São Bento acusa PM de agredir atleta e reclama de provocações do Audax;verdadeiro
Com dobradinha histórica, Azarenka bate Kuznetsova e é tri em Miami;verdadeiro
Saiba os jogos que terão transmissão ao vivo na TV neste fim de semana;verdadeiro
Ganso reclama que Maicon furou a fila dos batedores de pênalti do São Paulo;verdadeiro
Ovince St. Preux substitui Cormier e enfrenta Jon Jones no UFC 197;verdadeiro
Philippe Coutinho volta a marcar, mas Liverpool cede empate ao Tottenham;verdadeiro
Lucas di Grassi vence em Long Beach e assume a liderança da Fórmula E;verdadeiro
"Jones cutuca Cormier: ""Tanta coisa para quem estava disposto a morrer""";verdadeiro
Hulk faz dois gols, e Zenit vence o clássico russo contra o CSKA Moscou;verdadeiro
Rebaixado, Barueri fecha campanha com derrotas em todos os seus jogos;verdadeiro
Dana White: Ronda Rousey deve voltar entre novembro e dezembro;verdadeiro
"Jornais de Madri metem medo no Barcelona com o ""pior rival"" Atlético";verdadeiro
Polícia desarticula esquema de venda ilegal de ingressos para o Rio 2016;verdadeiro
Em coletiva, Fábio deixa escapar que Cruzeiro vai usar time reserva domingo;verdadeiro
"David Braz defende Gustavo Henrique após falhas: ""Tem história no Santos""";verdadeiro
Fla processa nadadora e a proíbe de entrar no clube após polêmica saída;verdadeiro
CPI da CBF e Fifa na Câmara dos Deputados mostra plano de trabalho;verdadeiro
Canal Combate vai transmitir WGP 29 com luta pelo cinturão dos pesados;verdadeiro
Combate.com transmite ao vivo o evento de lançamento do game UFC 2;verdadeiro
Grêmio acerta contratação de Yuri, meia-atacante promessa do Macaé;verdadeiro
Saiba os jogos que terão transmissão ao vivo na TV neste meio de semana ;verdadeiro
Nurmagomedov enfrenta estreante em peso-casado no UFC de Tampa;verdadeiro
"Dada 5000 diz que ""morreu"" em luta contra Kimbo Slice no Bellator 149";verdadeiro
"Com ida ""definida"" para o Roma, Alisson elogia Danilo Fernandes";verdadeiro
Palco da vela nos Jogos do Rio, Marina da Glória é entregue após reforma;verdadeiro
GloboEsporte.com leva você para assistir à final da Liga dos Campeões;verdadeiro
Lesão afasta Caio Monstro do UFC Tampa, Oluwale Bamgbose o substitui;verdadeiro
"Lucas Mineiro quer luta: ""Todos os fins de semana se o UFC deixasse""";verdadeiro
Olha ele! Meia passa por zagueiro, dá chapéu em goleiro e marca no Acre;verdadeiro
River se poupa e cede empate a lanterna antes de encarar São Paulo;verdadeiro
Michel Bastos assume erro em gol do São Bento e cobra atenção do time;verdadeiro
Derrick Lewis atropela Gabriel Napão no primeiro round no UFC Croácia;verdadeiro
Cacá Bueno e Diego Nunes vencem provas de ponta a ponta no Velopark;verdadeiro
Galo já se movimenta para ter Fred e estuda troca de jogadores com o Flu;verdadeiro
"Jacaré minimiza ímpeto de Belfort: ""Como ele suportará minha pressão?""";verdadeiro
Candidato no TRM, carateca tem Lyotocomo padrinho para migrar ao MMA;verdadeiro
Falcão volta com gol e selfie, e Brasil atropela Cuba por 9 a 2 em amistoso;verdadeiro
"Lyoto assume erro por doping epede desculpas: ""Está sendo difícil""";verdadeiro
Lyoto admite uso de substância proibida e está fora do UFC de sábado;verdadeiro
McGregor posta homenagem para atleta português morto após luta;verdadeiro
Corinthians vence disputa com Santos e fica perto de Marquinhos Gabriel;verdadeiro
Lorenzo Fertitta anuncia primeiro UFC no Madison Square Garden para 12/11;verdadeiro
Goleiro passa de vilão a herói, encaixa pênalti, e Sevilla mantém sonho do tri;verdadeiro
Cielo e Thiago elogiam piscina olímpica, mas calor é ponto negativo;verdadeiro
Prorrogou! Versão beta do Cartola FC 2016 fica disponível até segunda-feira;verdadeiro
CEO do Bellator promete aguardar fim de suspensão para estreia de Wand;verdadeiro
"Nurmagomedov volta e detona rivais: ""Todos eles já perderam, menos eu""";verdadeiro
Artur Mariano lança autobiografia no próximo dia 26, no Rio de Janeiro;verdadeiro
"Héverton pede desculpas à torcidada Portuguesa: ""Me sinto culpado""";verdadeiro
Em frenético GP da China, Nico faz a sena. Massa segura Hamilton e é 6º;verdadeiro
Mesmo já classificado, Tite promete Corinthians completo na Libertadores;verdadeiro
"Daiane dos Santos recorda tensão de 2012 e elogia time do Brasil: ""Favorito""";verdadeiro
"Emocionado, Paulo Zé Doido celebra a vitória: ""Coração na ponta da luva""";verdadeiro
Hacran começa bem, mas sofre virada e perde por pontos para Cub Swanson;verdadeiro
Botafogo adia Caio Martins para 2017e ainda busca casa para o Brasileirão;verdadeiro
"Edgar: ""Se eu for campeão interino, ou Conor me encara, ou o título será meu""";verdadeiro
"Jon Jones admite: ""Eu era um viciado""";verdadeiro
"Coker defende lutas ""freak show"": ""Acontecem o tempo todo no MMA""";verdadeiro
"""Se não gostam do meu trabalho, pouco me importa"", diz Luis Enrique";verdadeiro
"""Brasilandia"": Juventus quer Danilo e Gabriel Jesus, diz jornal italiano ";verdadeiro
St-Pierre afirma que vai ter que mudar termos no contrato para voltar ao UFC;verdadeiro
Bauza fará novo teste no São Paulo na quarta, mas não descarta tirar Ganso;verdadeiro
Suspenso, Tibau divide experiência com jovens lutadores em Mossoró;verdadeiro
"Alonso: ""Se me colocarem no mesmo carro, acredito que bato qualquer um""";verdadeiro
"Jon Jones está disposto a salvar UFC 200: ""Adoraria fazer a luta principal""";verdadeiro
"""Não acho que Conor McGregor está se aposentando"", declara Jon Jones";verdadeiro
Milan fica devendo e só empata sem gols com o modesto Carpi no San Siro;verdadeiro
Filho de Massa desafia Ricciardo para corrida de carrinho de brinquedo;verdadeiro
"Jones rouba a cena e White diz que ""não tem respostas"" em ""Media Day""";verdadeiro
Sem lutar desde 2015, Pepey enfrenta o americano Darren Elkins em Chicago;verdadeiro
"Johnson não está preocupado com credenciais de Cejudo: ""Não ligo""";verdadeiro
CBDA apresenta time para o Rio 2016 e descarta levar Cielo como reserva;verdadeiro
Flores e perseguição a ônibus: Vasco e Fla chegam em Manaus para semifinal;verdadeiro
Curtinhas: Ronda é única lutadora entre 100 mais influentes do mundo;verdadeiro
Ex-River é ameaçado de morte por causar lesão em belga do Liverpool;verdadeiro
Jogador do Toronto Blue Jays recebe suspensão de 80 jogos por doping;verdadeiro
Você conhece os diversos tipos de açúcar? Especialista explica diferenças;verdadeiro
UFC 197, NBA, Motovelocidade e muito futebol neste sábado no SporTV;verdadeiro
Ex-campeã Carla Esparza volta com vitória dominante contra Juliana Lima;verdadeiro
Pé quente, Osvaldo mantém rotina de conquistar título nos times onde passa;verdadeiro
À procura da pisada perfeita: entenda como ela pode melhorar a sua corrida;verdadeiro
Ofuscado por McGregor, Jones volta ao octógono em busca de redenção;verdadeiro
Eliminates Arena e Taça Caxumba:os memes da eliminação do Grêmio;verdadeiro
Auxiliar de trás do gol é agredido por torcedor em goleada confusa do Fener;verdadeiro
China fecha evento-teste de tiro com recorde mundial e 1º lugar entre países;verdadeiro
Tensão, ansiedade, alegria: equipe Eu Atleta na Volta à Ilha de Florianópolis;verdadeiro
"Edgar pede luta por cinturão linear: ""Conor está travando várias divisões""";verdadeiro
Neymar encontra ex-UFC, posa para encarada e brinca: ''Será que é bravo?'';verdadeiro
Após vitória no Bellator, Pitbull quer retomar cinturão e alfineta Macapá;verdadeiro
Aprovado em exames, Aquino assina com o Botafogo até o fim do ano;verdadeiro
Bilharinho é nocauteado, e Valdines Silva é campeão peso-pena do Jungle;verdadeiro
Thiago Tavares enfrenta sul-coreano pelo TUF 23 Finale, no dia 8 de julho;verdadeiro
Combate exibe todas as edições do UFC no Brasil em maratona pré-198;verdadeiro
VR3 comemora triunfo e alfineta rival Bahia: “Aqui se faz, aqui se paga”;verdadeiro
"Thiago Heleno vibra com resultado do Atlético-PR: ""Demos um grande passo""";verdadeiro
Em tour por MS, Anderson Silva vai assistir ao Desafio do Guerreiro;verdadeiro
"Cyborg: ""Vi o treino da Ronda fazendo sombra na praia. A sombra venceu...""";verdadeiro
"Michael Bisping: ""Acho que eu sou o único peso-médio limpo em todo UFC""";verdadeiro
Curtinhas: UFC vai nomear lutadores ao Hall da Fama no dia 10 de julho;verdadeiro
CPI na Câmara aprova convite aDel Nero e convocação de Teixeira;verdadeiro
Análise: Grêmio acumula falhas na defesa e no planejamento em queda;verdadeiro
"""Neymar não pode ser exemplo para nossos filhos"", critica diretor da DIS";verdadeiro
